36,Six Pack,Fox,"$20,225,989 ",783,"$1,946,418 ",504,23-Jul
37,My Favorite Year,MGM,"$20,123,620 ",720,"$2,400,696 ",714,8-Oct
38,The Thing (1982),Uni.,"$19,629,760 ",910,"$3,107,897 ",840,25-Jun
39,Deathtrap,WB,"$19,282,134 ",603,"$2,238,977 ",341,16-Apr
40,Dead Men Don't Wear Plaid,Uni.,"$18,196,170 ",906,"$4,289,601 ",882,21-May
41,Peter Pan (Re-issue) (1982),BV,"$17,200,000 ",800,"$957,256 ",465,24-Dec
42,Zapped!,Emb,"$16,897,768 ",777,"$823,548 ",200,3-Sep
43,Kiss Me Goodbye,Fox,"$15,782,759 ",803,"$1,345,672 ",783,24-Dec
44,Star Wars (Re-issue),Fox,"$15,476,285 ","1,070","$3,766,803 ","1,070",13-Aug
45,Grease 2,Par.,"$15,171,476 ","1,250","$4,645,411 ","1,250",11-Jun
46,The Secret of NIMH,MGM,"$14,665,733 ",700,"$386,530 ",88,16-Jul
47,Halloween III: Season of the Witch,Uni.,"$14,400,000 ","1,328","$6,333,259 ","1,297",22-Oct
48,The Beastmaster,MGM,"$14,056,528 ","1,061","$2,955,641 ","1,013",20-Aug
49,Missing,Uni.,"$14,000,000 ",733,"$2,300,000 ",733,12-Mar
50,The Empire Strikes Back (Re-issue),Fox,"$13,276,241 ","1,006","$3,949,478 ",992,19-Nov
51,Visiting Hours,Fox,"$13,258,670 ","1,176","$5,250,157 ","1,176",28-May
52,Amityville II: The Possession,Orion,"$12,534,817 ","1,200","$4,104,277 ","1,200",24-Sep
53,Monsignor,Fox,"$12,408,066 ",885,"$3,631,834 ",857,22-Oct
54,Silent Rage,Col.,"$10,490,791 ","1,458","$3,693,117 ","1,458",2-Apr
55,National Lampoon's Class Reunion,Fox,"$10,054,150 ","1,125","$3,086,525 ","1,121",29-Oct
56,Hanky Panky,Col.,"$9,823,934 ","1,238","$3,597,244 ","1,238",4-Jun
57,Trail of the Pink Panther,MGM,"$9,056,073 ",806,"$1,341,695 ",806,17-Dec
58,Night Crossing,BV,"$8,000,000 ",640,"$1,547,912 ",640,5-Feb
59,The Pirate Movie,Fox,"$7,983,086 ",757,"$2,528,133 ",757,6-Aug
60,Cat People,Uni.,"$7,000,000 ",600,"$1,617,636 ",600,2-Apr
61,I Ought to Be in Pictures,Fox,"$6,968,359 ",662,"$2,170,397 ",662,26-Mar
62,Six Weeks,Uni.,"$6,668,025 ",613,"$978,541 ",613,17-Dec
63,The Last Unicorn,JenF,"$6,455,330 ",690,"$2,250,000 ",648,19-Nov
64,The Border,Uni.,"$6,118,683 ",888,"$516,014 ",84,12-Feb
65,Evil Under the Sun,Uni.,"$6,110,000 ",609,"$1,690,774 ",609,5-Mar
66,Partners,Par.,"$6,062,898 ",877,"$2,318,801 ",877,30-Apr
67,Megaforce,Fox,"$5,675,599 ","1,193","$2,350,021 ","1,193",25-Jun
68,Paradise,Emb,"$5,588,800 ","1,147","$2,815,503 ","1,147",7-May
69,Cannery Row,MGM,"$5,301,539 ",700,"$1,500,000 ",700,12-Feb
70,Venom,Par.,"$5,229,643 ",900,"$1,672,747 ",900,5-Feb
71,Inchon,MGM,"$5,200,986 ","1,291","$2,326,112 ","1,291",17-Sep
72,Heidi's Song,Par.,"$5,124,391 ",982,"$1,416,713 ",982,19-Nov
73,Tempest,Col.,"$5,005,245 ",659,"$80,492 ",4,24-Sep
74,Honky Tonk Man,WB,"$4,484,991 ",686,"$667,727 ",677,17-Dec
75,Wrong Is Right,Col.,"$3,583,513 ",934,"$1,412,646 ",934,14-May
76,Fighting Back,Par.,"$3,355,948 ","1,104","$1,624,381 ","1,104",21-May
77,Jinxed,MGM,"$2,869,638 ",877,"$1,209,311 ",877,22-Oct
78,It Came From Hollywood,Par.,"$2,573,342 ",650,"$1,095,003 ",650,29-Oct
